,subset,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200,2210,2220,2230,2240,2250,2260,2270,2280,2290,2300,2310,2320,2330,2340,2350,2360,2370,2380,2390,2400,2410,2420,2430,2440,2450,2460,2470,2480
IID20160901_AR_N1_001_SL_005,,0.981997163,0.982818173,0.984200552,0.985761083,0.986572049,0.986661328,0.986418798,0.986147686,0.986128431,0.986474,0.987188308,0.988063633,0.988920632,0.989478837,0.98986047,0.990054805,0.990135332,0.990206695,0.990118793,0.989835974,0.989313824,0.98886674,0.988592099,0.988418921,0.988431307,0.988458787,0.988685515,0.988849532,0.988912595,0.988960325,0.989055385,0.989224047,0.98947338,0.989761226,0.990036546,0.990293433,0.990581504,0.990863591,0.991202191,0.991630281,0.992120065,0.992621097,0.993157887,0.993744965,0.99437281,0.994900747,0.995451052,0.995886288,0.996221804,0.996551541,0.996940843,0.997412571,0.998019505,0.998680989,0.999488746,1.000398523,1.001324893,1.002323868,1.003549013,1.004747828,1.006007237,1.007368783,1.008900455,1.000139419,0.988113372,0.987703498,0.987955402,0.988276909,0.988354858,0.98825244,0.988055035,0.987913275,0.98782622,0.988021364,0.988241719,0.988038261,0.987897741,0.987982376,0.988219177,0.988234547,0.987887152,0.987591567,0.987470456,0.987299984,0.987132454,0.987353813,0.987612574,0.987649132,0.987576821,0.987632672,0.987477093,0.986974293,0.986454316,0.986447886,0.986491322,0.986332994,0.985956408,0.985837431,0.984982746,0.983244413,0.983469906,0.983543272,0.983878981,0.984075101,0.984575841,0.98540179,0.986178698,0.986555815,0.986748954,0.986932678,0.986970083,0.987010283,0.987075183,0.987232018,0.987359158,0.98728559,0.987186297,0.987253046,0.987283008,0.987198293,0.987151528,0.987313379,0.987245623,0.987131232,0.987117211,0.986897044,0.986561873,0.986235019,0.986131723,0.985944067,0.985556441,0.984818107,0.984348567,0.984333786,0.984236535,0.984058601,0.984171263,0.984352933,0.98440104,0.984448233,0.984574751,0.984719836,0.984468044,0.974314322,0.966550332,0.967578389,0.967485315,0.967553311,0.969854724,0.971614914,0.971087197,0.973775647,0.97551668,0.975428117,0.975901006,0.976330621,0.976743985,0.976760204,0.976999422,0.978005124,0.977957685,0.977179307,0.975803173,0.973908777,0.9716541,0.96900482,0.96608734,0.963362501,0.960956455,0.958651637,0.956649348,0.954866428,0.953192548,0.95126803,0.949193933,0.946983358,0.94541958,0.945150551,0.946450644,0.949531592,0.953711077,0.957806236,0.961430091,0.964160492,0.96590493,0.966947946,0.967130136,0.966653034,0.965969972,0.965045175,0.963962143,0.962683502,0.960749459,0.958445044,0.956180828,0.95412074,0.951695139,0.949148548,0.946949612,0.945283927,0.944290514,0.943537072,0.94246898,0.941600891,0.941301388,0.940954459,0.94055819,0.940143674,0.939830944,0.939682008,0.939623614,0.939327438
IID20160901_AR_N1_001_SL_010,1,0.979162769,0.980499334,0.982236822,0.984418252,0.985441917,0.985505799,0.985089379,0.984530661,0.984310868,0.98450475,0.985036115,0.985736649,0.986510531,0.986951063,0.987201756,0.987301151,0.987371777,0.987601472,0.987700883,0.987610334,0.987156978,0.986757823,0.986615642,0.986642328,0.986880319,0.987140901,0.987638169,0.987999353,0.988166733,0.988307659,0.988507366,0.988798146,0.98916198,0.989587358,0.989993174,0.990415127,0.99087456,0.991321528,0.991907883,0.992577087,0.993345946,0.99416244,0.995040637,0.995995793,0.996972363,0.997836889,0.998704194,0.999391378,0.999987963,1.000600114,1.00128061,1.002139921,1.00311084,1.004223524,1.005502575,1.007001897,1.008461723,1.010157363,1.012038163,1.01404069,1.016043378,1.01833077,1.020775616,1.007604883,0.989460484,0.988842607,0.989142762,0.989619693,0.989716921,0.989506535,0.989284756,0.989137493,0.989070206,0.989261024,0.989528957,0.989360815,0.989250557,0.989371679,0.989582926,0.989538851,0.989202641,0.98893628,0.988757554,0.988585615,0.988476794,0.988728364,0.988984626,0.989050096,0.989001463,0.989085114,0.988873317,0.988314479,0.987773723,0.987758611,0.987752994,0.987565187,0.987139845,0.986997138,0.986243184,0.984807476,0.984970527,0.984980493,0.985247784,0.985324991,0.98563745,0.986352137,0.98712168,0.987519607,0.987722741,0.987862436,0.987937899,0.988036358,0.988084588,0.988283879,0.988382809,0.98834768,0.988210657,0.988232481,0.988229441,0.988182079,0.988132677,0.988232566,0.988172118,0.988035072,0.988023238,0.987784317,0.987476358,0.98707382,0.986973622,0.986776111,0.986405572,0.985685685,0.985172788,0.985123009,0.985022506,0.984783829,0.984851617,0.985016608,0.985070398,0.985108887,0.98516763,0.985356173,0.985034337,0.971228704,0.961115099,0.963425553,0.964216408,0.96507672,0.968034013,0.970380547,0.970474557,0.973188247,0.975182046,0.975763746,0.976394726,0.976671324,0.976984462,0.976997171,0.977116774,0.978399982,0.978612191,0.978004108,0.976744081,0.974777921,0.972447414,0.969865619,0.967026435,0.964245679,0.961788724,0.959360665,0.957408952,0.955657928,0.953958318,0.952053675,0.949994644,0.947755422,0.946246525,0.945911268,0.947103205,0.950104722,0.954249593,0.958371293,0.961968084,0.964660801,0.966416575,0.967424891,0.967529211,0.967047427,0.966415313,0.965545051,0.964390754,0.963091528,0.961245335,0.958838851,0.956565109,0.954667256,0.952105484,0.949606126,0.947561852,0.945790621,0.944612458,0.943819242,0.942833946,0.941963721,0.94159495,0.941138774,0.940643762,0.940355537,0.940147327,0.940018716,0.940196326,0.93994916
IID20160901_AR_N1_001_SL_015,1,0.979118328,0.980474228,0.982247121,0.984459007,0.98569333,0.98581615,0.985370124,0.984810767,0.984570896,0.984768794,0.985254199,0.985919957,0.986680966,0.987071295,0.987314754,0.987402803,0.987474588,0.987709393,0.987831929,0.987754112,0.987325668,0.986952805,0.986833728,0.986861891,0.987104209,0.987377252,0.987870741,0.988226626,0.988391464,0.988529217,0.988726732,0.989015419,0.989366668,0.989785332,0.990185296,0.990593515,0.991043335,0.991483553,0.992045684,0.992702209,0.993460581,0.994249158,0.995108156,0.996044605,0.997002495,0.99785401,0.99870215,0.999380951,0.999981112,1.000576965,1.001250226,1.002087522,1.003046844,1.004141012,1.005392919,1.006874995,1.008296822,1.009947588,1.011793737,1.01375032,1.015712766,1.017956375,1.020343403,1.007167994,0.989083642,0.988439707,0.988750584,0.989220107,0.989290059,0.989100624,0.98888286,0.988779803,0.988681833,0.988826155,0.989094092,0.988935127,0.988847577,0.98897105,0.989164679,0.989110122,0.988749273,0.988479254,0.988319755,0.988151648,0.988033584,0.988286079,0.988552023,0.988608107,0.988548368,0.988605511,0.988392785,0.987841517,0.98730453,0.987292828,0.98729697,0.987114497,0.986683337,0.986510606,0.985722524,0.984220333,0.984391759,0.984408342,0.984668773,0.984762102,0.985108015,0.985834914,0.986628755,0.987020995,0.987206642,0.987363754,0.987442744,0.987527907,0.987580606,0.987756757,0.987857483,0.9878132,0.987676274,0.987715435,0.987725683,0.987685947,0.987617591,0.987735649,0.987671885,0.987510283,0.987482678,0.98724999,0.986945065,0.986561006,0.986463209,0.986262336,0.98586636,0.985132303,0.984625128,0.984576139,0.984482213,0.984245613,0.984312554,0.984476921,0.984524926,0.9845673,0.984640605,0.984800854,0.984468875,0.971158276,0.961432228,0.96361408,0.964268596,0.965034142,0.967940818,0.970248212,0.970265412,0.973035318,0.974995161,0.975467631,0.976097704,0.976404229,0.976753906,0.976792767,0.976904189,0.978163775,0.978363517,0.97773793,0.976478088,0.974535475,0.972222537,0.969640828,0.966777883,0.963981736,0.961547351,0.959130701,0.957182264,0.955435486,0.953699964,0.951799194,0.949754063,0.947537875,0.946001836,0.945668107,0.946884735,0.949907451,0.95405385,0.95816085,0.9617505,0.964425461,0.96618372,0.967208867,0.967302793,0.966798717,0.966136187,0.965282141,0.964158837,0.962856877,0.96101067,0.958628774,0.95637894,0.954412181,0.951846551,0.949311697,0.947268072,0.945586139,0.944461484,0.943605894,0.942599307,0.941703488,0.941370894,0.940890381,0.940450223,0.940180706,0.939913419,0.939796142,0.939874512,0.939673514
IID20160901_AR_N1_001_SL_020,1,0.979954802,0.981215525,0.983193161,0.985438818,0.986538342,0.986680158,0.986234194,0.985581554,0.985269988,0.985364468,0.985786816,0.9863598,0.987009054,0.98733133,0.987498401,0.987530862,0.987595306,0.987856981,0.988016103,0.988003719,0.98763275,0.987289324,0.987235283,0.987332918,0.987644117,0.987971188,0.988506496,0.988895942,0.989076522,0.989236282,0.989439508,0.989738556,0.990103051,0.9905304,0.990942654,0.991360717,0.991818348,0.992261953,0.992833178,0.993504784,0.9942736,0.995079664,0.995959803,0.996919815,0.99790087,0.998780859,0.999658087,1.000357904,1.000989482,1.001581954,1.002314438,1.003170763,1.004150345,1.005286666,1.006568615,1.008113194,1.009553865,1.011231101,1.01315282,1.015165361,1.017177669,1.01948505,1.021926202,1.008476644,0.989949084,0.989302336,0.989627647,0.990089768,0.990164262,0.98995665,0.989712073,0.989611962,0.989527344,0.989656423,0.989939764,0.989703757,0.98957524,0.989706212,0.989904625,0.989878977,0.98953943,0.989245003,0.989084784,0.988925746,0.988814462,0.989069447,0.989330864,0.989388986,0.989333964,0.989396763,0.989165297,0.98860617,0.988057693,0.988023998,0.9880116,0.987845135,0.987400617,0.987241979,0.986159266,0.984148719,0.984394184,0.984422428,0.984766752,0.984966947,0.98549014,0.986395919,0.987235323,0.987646791,0.9878509,0.988033421,0.988093657,0.988195015,0.988283566,0.98846378,0.988597896,0.988512602,0.988385489,0.988412978,0.988407392,0.988384129,0.988329299,0.988425219,0.988360019,0.988202075,0.988181865,0.987943601,0.987657708,0.987263565,0.98714723,0.986977613,0.986561042,0.985824134,0.985304543,0.985245947,0.985154488,0.98488934,0.984963961,0.985130727,0.985180989,0.985227305,0.985303897,0.985438368,0.98504175,0.970573712,0.959781469,0.961877645,0.962272049,0.962850591,0.965989485,0.968537489,0.968326269,0.97175033,0.973950634,0.974142191,0.974876226,0.975369887,0.976019785,0.976231477,0.976462663,0.977814137,0.978192292,0.977549648,0.976279133,0.974432783,0.972198526,0.969587882,0.966718676,0.963894609,0.961424874,0.959064627,0.957097043,0.955401977,0.953608017,0.951742026,0.949733326,0.947598946,0.945966298,0.945646085,0.946930474,0.949993727,0.954119387,0.958173119,0.961779619,0.964499866,0.966289034,0.967261673,0.967333916,0.966816982,0.96615808,0.965322482,0.964178558,0.96281012,0.960911636,0.958567612,0.956327972,0.954412227,0.951951987,0.949389188,0.947356472,0.945657844,0.944496533,0.943710162,0.942694735,0.941791211,0.941423265,0.941056163,0.940526598,0.940044297,0.939882961,0.939748185,0.939746404,0.939614843
IID20160901_AR_N1_001_SL_025,,0.980418257,0.981667374,0.983404971,0.985717566,0.986858995,0.986906349,0.98644204,0.985743302,0.985378083,0.985456516,0.985855808,0.986394851,0.987011046,0.987307454,0.987453432,0.987482455,0.987539843,0.987814361,0.987983177,0.987993469,0.987644841,0.98731895,0.987294368,0.987411551,0.987732511,0.988080505,0.988616203,0.989011513,0.989209746,0.989378547,0.98958686,0.989881199,0.990252608,0.990681118,0.991088304,0.991511101,0.99196496,0.992410031,0.992973869,0.993639727,0.994401819,0.995204262,0.996071363,0.997025317,0.997991126,0.998872085,0.999731522,1.000422216,1.001055049,1.001630108,1.002350426,1.003190991,1.004139988,1.005286697,1.006547622,1.008069703,1.009495067,1.011170151,1.013075781,1.01504232,1.017064273,1.01932369,1.021763496,1.008258439,0.989706332,0.989044165,0.989347745,0.989812426,0.989928616,0.989710583,0.989446377,0.989363995,0.989280048,0.989435639,0.989684828,0.989440153,0.989321452,0.989442764,0.989638234,0.989631656,0.989303844,0.989010661,0.98885971,0.988680962,0.988573905,0.988844129,0.989100396,0.989143444,0.98910075,0.989158208,0.988927056,0.988352777,0.987807426,0.987782277,0.987771957,0.987605168,0.987206151,0.987033863,0.985927152,0.983855794,0.984131266,0.984165823,0.984527418,0.984739642,0.985311709,0.986220342,0.987070415,0.987472951,0.987696615,0.987876761,0.987941038,0.988061653,0.988143913,0.988318515,0.988458549,0.988374452,0.988242748,0.988282037,0.988267917,0.988223207,0.988192236,0.988265299,0.988227726,0.988087458,0.988052084,0.987820066,0.987544184,0.987131006,0.987013906,0.98684419,0.986464355,0.985755285,0.985205855,0.98516839,0.985070677,0.984788206,0.984909525,0.985047872,0.985098527,0.985168181,0.985236742,0.985342457,0.984964424,0.969932474,0.958802818,0.961110211,0.961555133,0.962174452,0.965421234,0.968074025,0.967891753,0.97147558,0.973736413,0.973920271,0.974693948,0.975217907,0.975890756,0.976157426,0.976387793,0.977755581,0.978208313,0.977562281,0.976296998,0.974471247,0.972265147,0.969635554,0.96675209,0.963927191,0.961462182,0.959097559,0.957129905,0.955435808,0.953651492,0.951811597,0.949780894,0.947661597,0.945986084,0.94568343,0.947013568,0.950084853,0.954168126,0.95820244,0.961836401,0.964548042,0.966327025,0.967282807,0.967393382,0.966867799,0.966250873,0.965391243,0.964215021,0.96282469,0.960891022,0.958548496,0.956335251,0.954463437,0.95199899,0.94944026,0.94734893,0.94572003,0.944603733,0.943706902,0.942746446,0.941915304,0.941484065,0.941052441,0.940525493,0.940106807,0.939892004,0.939717399,0.93958129,0.939431453
IID20160901_AR_N1_001_SL_030,,0.980302527,0.981541958,0.983626154,0.985770196,0.986897716,0.986952634,0.986460509,0.985779604,0.985399698,0.98546419,0.985831042,0.986330239,0.98694188,0.987193383,0.987320017,0.987338438,0.987400781,0.987676653,0.987856924,0.987890634,0.987556743,0.987259995,0.987247843,0.987393525,0.987720235,0.988063424,0.98860323,0.988990143,0.989189772,0.989357551,0.989571174,0.989865705,0.990235208,0.990656368,0.991064154,0.991474364,0.991916928,0.992361287,0.992918598,0.993576861,0.994332926,0.995122021,0.9959808,0.996922226,0.997875161,0.998738699,0.999590804,1.000272814,1.000879242,1.001466476,1.002170223,1.003000538,1.003944802,1.005055934,1.006319001,1.007813354,1.00922643,1.010867936,1.012752189,1.014696302,1.0166751,1.018904965,1.021300599,1.007642339,0.988950615,0.988292377,0.988574724,0.989035982,0.989171171,0.988949862,0.98868117,0.988621708,0.988564033,0.988701309,0.988930694,0.988691559,0.988554148,0.988682008,0.988858771,0.988832646,0.98850667,0.988217189,0.988046707,0.987889709,0.987767535,0.988022689,0.988279104,0.988332644,0.988278666,0.98833235,0.988110406,0.987540696,0.98698196,0.986970074,0.986973209,0.986803301,0.986400339,0.986242334,0.985215695,0.98324624,0.983521153,0.983549969,0.983892598,0.984084887,0.984597456,0.985475457,0.986321742,0.986720343,0.986921935,0.98710851,0.98715448,0.987271274,0.98735455,0.987531244,0.987661413,0.987595563,0.987447401,0.987488217,0.987480701,0.987435656,0.987435991,0.987504511,0.987457142,0.98733292,0.987301402,0.98708133,0.986782843,0.986391751,0.986269174,0.986104726,0.985732844,0.985038747,0.984480965,0.984445582,0.984375412,0.984090055,0.984175761,0.98431718,0.984372756,0.984453197,0.984541872,0.984635819,0.98425483,0.969552218,0.958980906,0.961474152,0.962031658,0.962756878,0.965979958,0.968642254,0.968556642,0.971996102,0.974204771,0.974469948,0.975253436,0.975713127,0.976354735,0.976593926,0.97680687,0.978109788,0.978576079,0.977931377,0.976669659,0.974826483,0.972615871,0.970003068,0.967109891,0.964297414,0.961846446,0.959459322,0.95748748,0.955801818,0.954048272,0.952187611,0.95015203,0.948011434,0.946362156,0.946024494,0.947313428,0.950407605,0.954507661,0.958584136,0.962200361,0.964947141,0.966701301,0.967647021,0.967803738,0.967317593,0.966666429,0.965737453,0.964579879,0.9632375,0.961336523,0.958987113,0.956745156,0.954819157,0.95236302,0.949792863,0.94775087,0.946061263,0.944960852,0.944061106,0.943096248,0.942226895,0.941871257,0.941367213,0.9408645,0.940406085,0.940281698,0.940135798,0.940007996,0.939867645
IID20160901_AR_N1_001_SL_035,,0.980925,0.982383469,0.984123629,0.98605133,0.987033598,0.987087812,0.986597543,0.985935219,0.985570173,0.985635486,0.985979343,0.986499084,0.987078241,0.987318667,0.987433262,0.987461763,0.987518973,0.987777849,0.987944012,0.987982196,0.987671398,0.987378758,0.98736791,0.987507907,0.987814789,0.98814241,0.988652147,0.989027223,0.989223589,0.989369669,0.989573316,0.989855514,0.990206986,0.990618948,0.991006538,0.99140549,0.991827154,0.992248974,0.992781933,0.993412862,0.994141679,0.994889005,0.995712294,0.996612303,0.997528295,0.998357662,0.999179412,0.999834361,1.000424451,1.000988251,1.001663225,1.002461484,1.003364931,1.004441049,1.005655447,1.007082118,1.008438398,1.010025077,1.011826283,1.013688212,1.015588034,1.017704756,1.020008372,1.006914188,0.988980238,0.988331083,0.988627503,0.989068656,0.989171287,0.988979383,0.988746424,0.988677542,0.988590092,0.98875155,0.988989273,0.988744995,0.98862009,0.988738354,0.988908555,0.988871074,0.988543097,0.98824388,0.988076299,0.987914482,0.987803691,0.98804275,0.988292925,0.988333385,0.988290232,0.988347168,0.988118552,0.987549955,0.98700756,0.986989964,0.987008156,0.986834539,0.986445456,0.986285587,0.98531411,0.983437177,0.983700453,0.983710723,0.984044076,0.984219421,0.984703016,0.985539717,0.986355908,0.986740772,0.986929274,0.987108364,0.987157966,0.987277476,0.98734931,0.987526524,0.987636141,0.987575351,0.987432919,0.987474165,0.987470118,0.987425587,0.987422531,0.987487334,0.987449473,0.987321177,0.987278009,0.987064306,0.986754356,0.986341978,0.986236165,0.986060089,0.985697825,0.984999644,0.98445065,0.984405896,0.984308534,0.984039404,0.984140658,0.984261598,0.984321831,0.984417526,0.984494989,0.984580943,0.984201155,0.970070114,0.959904234,0.962271015,0.962791534,0.963478619,0.966544079,0.969073709,0.968982457,0.972233671,0.974320361,0.97460432,0.975344371,0.975769672,0.976344361,0.976545483,0.976710752,0.97792217,0.978321408,0.977668066,0.976394721,0.974550133,0.972316004,0.969719322,0.966825423,0.964024418,0.9615777,0.959176865,0.95723922,0.955515975,0.953770172,0.951895325,0.949877264,0.947713934,0.946079766,0.945763376,0.947067923,0.950171596,0.95425971,0.958346325,0.961963806,0.964677624,0.96641219,0.967385604,0.967529069,0.96704895,0.966414735,0.965476804,0.964295564,0.962962211,0.961079566,0.958709397,0.956478681,0.954533466,0.952066666,0.949511852,0.947458559,0.945798877,0.944683038,0.943827882,0.942835933,0.942005435,0.941603093,0.941172375,0.940578826,0.940166189,0.940059652,0.93990796,0.939815126,0.939661405
IID20160901_AR_N1_001_SL_040,2,0.981568399,0.982373341,0.984349175,0.986225804,0.987236908,0.987251627,0.986731976,0.986076806,0.985774484,0.985818036,0.986167653,0.986661596,0.987219108,0.987449767,0.987559546,0.987579376,0.987633248,0.987885403,0.988055254,0.988080477,0.987782048,0.987511481,0.987489202,0.987614978,0.987917607,0.988226211,0.988712547,0.989063456,0.989244836,0.989390915,0.989575096,0.989839678,0.990187337,0.990581213,0.990953098,0.991333598,0.991741662,0.992137718,0.992643518,0.993250615,0.993941288,0.994658058,0.995439758,0.996304854,0.997178873,0.997977662,0.998768354,0.999403703,0.999965208,1.000504992,1.001146793,1.001912851,1.00278382,1.003820861,1.004988438,1.006351661,1.007644926,1.009156287,1.010897968,1.012681293,1.014471017,1.01650268,1.018731181,1.006184172,0.989014131,0.988410537,0.988676943,0.98909079,0.989198945,0.988996786,0.988781457,0.988724474,0.988652383,0.988772472,0.989001127,0.988784171,0.98865604,0.988782462,0.9889607,0.988921989,0.988572929,0.988269282,0.988110782,0.987963715,0.987849105,0.988078384,0.988313966,0.988338743,0.988289598,0.988362653,0.98813907,0.987561196,0.987018403,0.987013162,0.987030236,0.986856643,0.986460757,0.986304549,0.985390088,0.983628744,0.983860805,0.983875067,0.98418374,0.984341715,0.984788827,0.985583374,0.986380649,0.986754475,0.986940106,0.987110719,0.9871613,0.987269483,0.987338133,0.98750773,0.987613178,0.98754641,0.987408527,0.987451265,0.987437237,0.987394485,0.98738518,0.987455534,0.987432412,0.98728907,0.987245457,0.987027663,0.986705259,0.986301589,0.986178485,0.986006177,0.985645582,0.984963552,0.984411706,0.984371545,0.984265804,0.984003969,0.98409346,0.984222677,0.984292396,0.984384719,0.984452244,0.984527653,0.984166128,0.970596648,0.960834341,0.963105358,0.963582079,0.964203408,0.967090868,0.969506873,0.969431168,0.972470462,0.974452715,0.974741361,0.975452681,0.975825925,0.976331238,0.976493763,0.976633097,0.977751096,0.978082161,0.977420368,0.976143757,0.974281174,0.972035269,0.969436151,0.966564861,0.963763553,0.961291555,0.95890648,0.956959706,0.955237221,0.953493607,0.951610374,0.949580683,0.94740794,0.945783434,0.945470413,0.94678252,0.949881016,0.953979084,0.958065198,0.961668785,0.964396915,0.966141881,0.967098505,0.967259941,0.966789605,0.966158459,0.965215977,0.96405276,0.962712641,0.960814303,0.958430538,0.956229787,0.954320403,0.951810678,0.949243913,0.947208292,0.945554909,0.944450835,0.943572075,0.942568188,0.941779728,0.941380892,0.940908785,0.940398633,0.939914726,0.939778023,0.93965967,0.939673754,0.939458974
IID20160901_AR_N1_001_SL_045,2,0.981690416,0.982788595,0.984497583,0.986382463,0.987302489,0.987343623,0.986874471,0.986249812,0.985913298,0.985966927,0.986299144,0.986794838,0.987345508,0.987565131,0.987668884,0.987672715,0.987737095,0.987987304,0.988154481,0.988179145,0.987894169,0.987634393,0.987616323,0.987727076,0.988012253,0.98829506,0.988762306,0.989101682,0.989267835,0.98939614,0.989572594,0.989828504,0.990160585,0.990536505,0.990893409,0.9912561,0.991641118,0.992015071,0.992498389,0.993069685,0.993735987,0.994415135,0.995161929,0.995985308,0.996825778,0.997589342,0.998349169,0.998954328,0.999496238,1.000013251,1.000623828,1.001365887,1.002199422,1.003183394,1.004300036,1.005605287,1.00684757,1.008292762,1.009940888,1.011659527,1.013349414,1.015298324,1.017392156,1.00541063,0.989006423,0.988431171,0.988696612,0.989083612,0.989187247,0.989001157,0.988796257,0.988716519,0.988629042,0.988773057,0.9890092,0.988810473,0.988694412,0.988801996,0.988961865,0.988911922,0.988567122,0.988259341,0.988094101,0.987949335,0.987845285,0.98806177,0.988284368,0.988313033,0.988268786,0.988338867,0.988116373,0.987564039,0.98703245,0.98701808,0.987041736,0.986854777,0.98645968,0.986301063,0.985456672,0.983817788,0.984021425,0.984034024,0.984326279,0.984462079,0.984873543,0.985642909,0.986411006,0.986774265,0.986940396,0.987094268,0.987153878,0.98725102,0.987317378,0.987480027,0.987583089,0.987516458,0.987378431,0.987427215,0.987423577,0.987366315,0.987354335,0.987416906,0.987382799,0.987257631,0.987216213,0.98699777,0.986663219,0.986248975,0.986122798,0.985942656,0.985604638,0.984919542,0.984375453,0.98430422,0.984204777,0.983964634,0.984038441,0.984163167,0.984240773,0.984330681,0.984397795,0.984457998,0.984117755,0.971170968,0.961858936,0.964014621,0.964450565,0.96503144,0.967748981,0.970035321,0.96996656,0.972776994,0.974655453,0.974953883,0.975603032,0.975936114,0.97636774,0.976489801,0.976595878,0.977622829,0.977875961,0.977192876,0.975920939,0.97404219,0.971758181,0.969158305,0.966308877,0.963521886,0.961052847,0.958659277,0.956719826,0.954986705,0.95323097,0.951337707,0.94928756,0.947098234,0.945488357,0.94518678,0.946488852,0.949593717,0.953683491,0.957789699,0.961404391,0.964099094,0.965840204,0.966792535,0.966964248,0.966519159,0.965850523,0.96494041,0.963792361,0.962435423,0.960577014,0.958179004,0.955970943,0.954048659,0.951526218,0.949001286,0.94695337,0.945239901,0.944126436,0.943248453,0.942277672,0.94145341,0.941114307,0.940677451,0.940207057,0.939771872,0.939680815,0.939533511,0.939457342,0.939270098
